CustomerID,FirstName,LastName,Age,City,Country,Email,CorporateEmail,Newsletter,AgeGroup,CustomerGroup
84-849-458-936,Vincent ,Schweiger,27.0,Chisinau,Moldova,Vincent .Schweiger@email.com,,1,Adult,CC3
30-303-354-857,Gerhild,Gottschling,16.0,Kryvyi Rih,Ukraine,Gerhild.Gottschling@email.com,,0,Adolescent,CC2
48-486-925-136,Christoph,Holtkamp,20.0,Edinburgh,United_Kingdom,Christoph.Holtkamp@email.com,,1,Adult,CC2
68-680-231-467,Dorit,Meusel,43.0,Stockholm,Sweden,Dorit.Meusel@email.com,,0,Adult,CC1
52-524-488-492,Birgid,Rohrer,17.0,Hannover,Germany,Birgid.Rohrer@email.com,,1,Adolescent,CC1
84-840-306-458,Alena,Schroth,52.0,Lodz,Poland,Alena.Schroth@email.com,,0,Adult,CC3
21-212-651-273,Ehrhard ,Heid,19.0,Rotterdam,Netherlands,Ehrhard .Heid@email.com,,0,Adult,CC1
63-632-956-629,Hanns ,Schaarschmidt,39.0,Vilnius,Lithuania,Hanns .Schaarschmidt@email.com,,1,Adult,CC3
64-640-697-683,Friedemann ,Walther,42.0,Marseille,France,Friedemann .Walther@email.com,,0,Adult,CC2
56-566-303-212,Götz ,Meiser,28.0,Indianapolis,United_States,Götz .Meiser@email.com,,1,Adult,CC1
46-469-647-535,Helene,Holzner,28.0,Makiyivka,Ukraine,Helene.Holzner@email.com,,1,Adult,CC1
15-154-486-719,Urs ,Kelm,23.0,Mariupol,Ukraine,Urs .Kelm@email.com,,0,Adult,CC3
55-557-745-997,Ortrud,Knuth,26.0,Budapest,Hungary,Ortrud.Knuth@email.com,,0,Adult,CC1
69-692-504-229,Roy ,Wild,30.0,Athens,Greece,Roy .Wild@email.com,,1,Adult,CC3
22-229-214-520,Olivia,Bartelt,59.0,Skopje,North_Macedonia,Olivia.Bartelt@email.com,,1,Adult,CC3
88-883-330-500,Andreas,Heyn,32.0,Bratislava,Slovakia,Andreas.Heyn@email.com,,0,Adult,CC1
30-303-740-200,Annelies,Stehle,33.0,Washington,United_States,Annelies.Stehle@email.com,,1,Adult,CC1
63-634-239-994,Erika,Käfer,56.0,Liverpool,United_Kingdom,Erika.Käfer@email.com,,1,Adult,CC2
54-547-105-719,Dagobert ,Naujoks,28.0,Berlin,Germany,Dagobert .Naujoks@email.com,,1,Adult,CC3
24-241-198-388,Erna,Schätzle,40.0,Sevastopol,Ukraine,Erna.Schätzle@email.com,,1,Adult,CC3
88-886-980-756,Ole ,Kupfer,37.0,Detroit,United_States,Ole .Kupfer@email.com,,1,Adult,CC1
86-861-789-937,Eggert ,Gerber,62.0,Wandsbek,Germany,Eggert .Gerber@email.com,,0,Adult,CC1
82-821-889-751,Hans-Jochen ,Wrede,15.0,Bratislava,Slovakia,Hans-Jochen .Wrede@email.com,,0,Adolescent,CC1
90-907-871-638,Rudolph,Flaig,25.0,Naples,Italy,Rudolph.Flaig@email.com,,1,Adult,CC2
93-931-378-347,Jozef ,Sauter,51.0,Stuttgart,Germany,Jozef .Sauter@email.com,,0,Adult,CC1
45-450-123-347,Arndt ,Thoma,24.0,Gomel,Belarus,Arndt .Thoma@email.com,,0,Adult,CC2
29-290-428-217,Sibilla,Michl,57.0,Hannover,Germany,Sibilla.Michl@email.com,,1,Adult,CC2
47-470-671-651,Edeltrud,Karle,58.0,Baltimore,United_States,Edeltrud.Karle@email.com,,1,Adult,CC2
46-461-784-426,Jörg ,Wiemer,39.0,Seattle,United_States,Jörg .Wiemer@email.com,,0,Adult,CC2
19-193-453-478,Ulrich ,Heiland,21.0,Marseille,France,Ulrich .Heiland@email.com,,1,Adult,CC1
33-333-103-964,Ricardo ,Ney,45.0,Leipzig,Germany,Ricardo .Ney@email.com,,0,Adult,CC1
91-910-116-915,Hans-Gerd ,Vetter,47.0,Turin,Italy,Hans-Gerd .Vetter@email.com,,0,Adult,CC3
87-879-237-217,Conny,Stoiber,24.0,Skopje,North_Macedonia,Conny.Stoiber@email.com,,1,Adult,CC1
47-470-380-208,Pero ,März,27.0,Nuernberg,Germany,Pero .März@email.com,,0,Adult,CC2
61-616-155-329,Hedda,Leis,56.0,Nuernberg,Germany,Hedda.Leis@email.com,,0,Adult,CC2
33-331-332-442,Nikolas ,Ruge,52.0,Dortmund,Germany,Nikolas .Ruge@email.com,,1,Adult,CC1
10-103-760-791,André ,Ferstl,18.0,Mariupol,Ukraine,André .Ferstl@email.com,,1,Adult,CC2
84-842-535-537,Susi,Zahn,47.0,Jacksonville,United_States,Susi.Zahn@email.com,,1,Adult,CC2
34-345-468-283,Irmgard,Hahne,26.0,Malaga,Spain,Irmgard.Hahne@email.com,,0,Adult,CC3
17-170-271-189,Sylvester ,Schwinn,30.0,Vilnius,Lithuania,Sylvester .Schwinn@email.com,,1,Adult,CC3
87-878-419-154,Thomas,Mair,45.0,Duisburg,Germany,Thomas.Mair@email.com,,0,Adult,CC1
99-995-472-690,Lars ,Clemens,20.0,Goeteborg,Sweden,Lars .Clemens@email.com,,0,Adult,CC2
41-418-960-293,Nicolas ,Mayr,46.0,Mykolayiv,Ukraine,Nicolas .Mayr@email.com,,1,Adult,CC2
44-444-936-909,Gino ,Pohl,21.0,Indianapolis,United_States,Gino .Pohl@email.com,,1,Adult,CC2
36-362-593-468,Friedrich-Karl ,Rath,49.0,Mariupol,Ukraine,Friedrich-Karl .Rath@email.com,,1,Adult,CC3
39-395-947-149,Heinz-Georg ,Rohrer,22.0,Nuernberg,Germany,Heinz-Georg .Rohrer@email.com,,0,Adult,CC3
13-137-684-656,Leif ,Laskowski,18.0,Sheffield,United_Kingdom,Leif .Laskowski@email.com,,0,Adult,CC3
44-445-523-714,André ,Hilger,16.0,Leeds,United_Kingdom,André .Hilger@email.com,,0,Adolescent,CC3
58-587-825-597,Marius ,Bolz,29.0,Bochum-Hordel,Germany,Marius .Bolz@email.com,,0,Adult,CC3
30-300-602-971,Leander ,Rauh,23.0,Minsk,Belarus,Leander .Rauh@email.com,,1,Adult,CC3
60-601-512-694,Nicolaus ,Fröhlich,29.0,Sevastopol,Ukraine,Nicolaus .Fröhlich@email.com,,0,Adult,CC1
32-326-353-442,Carola,Goller,16.0,Vilnius,Lithuania,Carola.Goller@email.com,,0,Adolescent,CC3
21-213-739-818,Annie,Fleischhauer,61.0,Bratislava,Slovakia,Annie.Fleischhauer@email.com,,1,Adult,CC1
88-882-921-997,Matthias ,Brinker,32.0,Memphis,United_States,Matthias .Brinker@email.com,,0,Adult,CC3
10-101-817-683,Patrick,Behringer,35.0,Bucharest,Romania,Patrick.Behringer@email.com,,1,Adult,CC1
16-160-941-815,Fritz ,Lautenschläger,18.0,Tallinn,Estonia,Fritz .Lautenschläger@email.com,,1,Adult,CC1
55-559-631-101,Kerstin,Grimm,56.0,Zagreb,Croatia,Kerstin.Grimm@email.com,,1,Adult,CC3
21-210-990-904,Utz ,Heyne,31.0,Leipzig,Germany,Utz .Heyne@email.com,,0,Adult,CC3
73-730-371-653,Grete,Demuth,19.0,Madrid,Spain,Grete.Demuth@email.com,,0,Adult,CC1
63-634-381-193,Siegfried ,Rempel,59.0,Marseille,France,Siegfried .Rempel@email.com,,1,Adult,CC1
70-704-531-664,Klaus Peter,Diedrich,41.0,Copenhagen,Denmark,Klaus Peter.Diedrich@email.com,,1,Adult,CC1
50-509-157-529,Ryszard ,Jablonski,21.0,Boston,United_States,Ryszard .Jablonski@email.com,,1,Adult,CC1
20-209-389-458,Burkhard ,Sonnenberg,57.0,Boston,United_States,Burkhard .Sonnenberg@email.com,,1,Adult,CC1
52-522-279-253,Türkan,Mittag,20.0,Chisinau,Moldova,Türkan.Mittag@email.com,,1,Adult,CC3
60-600-846-736,Bettina,Fritzsche,50.0,Hamburg,Germany,Bettina.Fritzsche@email.com,,1,Adult,CC1
94-942-409-397,Walter ,Krieger,38.0,Zaragoza,Spain,Walter .Krieger@email.com,,0,Adult,CC2
21-217-311-518,Ann,Roscher,31.0,Leeds,United_Kingdom,Ann.Roscher@email.com,,0,Adult,CC1
19-198-517-341,Angelo ,Weiland,41.0,Austin,United_States,Angelo .Weiland@email.com,,0,Adult,CC2
61-612-437-966,Ignaz ,Topp,36.0,Dublin,Ireland,Ignaz .Topp@email.com,,0,Adult,CC1
74-741-177-407,Ferenc ,Häberle,32.0,Antwerpen,Belgium,Ferenc .Häberle@email.com,,0,Adult,CC1
98-986-816-576,Benedikt ,Riedel,24.0,Brussels,Belgium,Benedikt .Riedel@email.com,,1,Adult,CC1
29-296-112-359,Margret,Rosin,16.0,Riga,Latvia,Margret.Rosin@email.com,,1,Adolescent,CC1
26-261-813-548,Ulf ,Willems,24.0,Sevastopol,Ukraine,Ulf .Willems@email.com,,0,Adult,CC2
21-215-265-786,Auguste,Kaya,49.0,Milan,Italy,Auguste.Kaya@email.com,,1,Adult,CC1
23-238-228-383,Yilmaz ,Büsing,35.0,Manchester,United_Kingdom,Yilmaz .Büsing@email.com,,0,Adult,CC1
17-179-641-725,Andreas,Düring,24.0,Dortmund,Germany,Andreas.Düring@email.com,,1,Adult,CC1
29-293-648-694,Maria,Köhl,42.0,Nashville-Davidson,United_States,Maria.Köhl@email.com,,0,Adult,CC2
56-566-653-616,Donata,Lampe,16.0,Oklahoma City,United_States,Donata.Lampe@email.com,,0,Adolescent,CC2
75-759-152-529,Lilly,Großkopf,17.0,San Diego,United_States,Lilly.Großkopf@email.com,,1,Adolescent,CC1
43-432-472-147,Karlheinz ,Ewers,58.0,Koeln,Germany,Karlheinz .Ewers@email.com,,0,Adult,CC1
62-622-830-393,Ingmar ,Mühl,60.0,Indianapolis,United_States,Ingmar .Mühl@email.com,,0,Adult,CC1
52-527-246-364,Gerlinde,Häußler,51.0,Chisinau,Moldova,Gerlinde.Häußler@email.com,,0,Adult,CC1
38-384-338-258,Mirko ,Nehring,48.0,Milan,Italy,Mirko .Nehring@email.com,,0,Adult,CC1
50-501-544-651,Mark,Höfler,16.0,Riga,Latvia,Mark.Höfler@email.com,,1,Adolescent,CC2
60-608-265-751,Denise,Melchior,58.0,Las Palmas de Gran Canaria,Spian,Denise.Melchior@email.com,,1,Adult,CC2
48-486-665-739,Sören ,Flohr,16.0,Sheffield,United_Kingdom,Sören .Flohr@email.com,,1,Adolescent,CC1
68-684-542-241,Johanna,Reinhardt,49.0,Dnipro,Ukraine,Johanna.Reinhardt@email.com,,0,Adult,CC3
96-967-377-722,Felix ,Lauber,32.0,Portland,United_States,Felix .Lauber@email.com,,1,Adult,CC3
21-210-904-119,Dittmar ,Schätzle,35.0,Bochum-Hordel,Germany,Dittmar .Schätzle@email.com,,1,Adult,CC1
71-718-122-950,Jovan ,Jensen,31.0,San Diego,United_States,Jovan .Jensen@email.com,,0,Adult,CC3
44-447-419-673,Phillip ,Kuschel,58.0,Zagreb,Croatia,Phillip .Kuschel@email.com,,0,Adult,CC3
64-645-367-738,Walfried ,Holm,57.0,Sevilla,Spain,Walfried .Holm@email.com,,0,Adult,CC2
31-319-910-839,Alexander,Kaminski,29.0,Sheffield,United_Kingdom,Alexander.Kaminski@email.com,,1,Adult,CC2
76-766-821-747,Nikolas ,Haake,31.0,Zagreb,Croatia,Nikolas .Haake@email.com,,1,Adult,CC1
19-190-160-652,Konstantin ,Göring,40.0,Gomel,Belarus,Konstantin .Göring@email.com,,0,Adult,CC1
23-234-428-757,Margit,Rottmann,32.0,Stuttgart,Germany,Margit.Rottmann@email.com,,0,Adult,CC2
27-271-429-603,Dennis ,Anger,38.0,Vilnius,Lithuania,Dennis .Anger@email.com,,0,Adult,CC1
78-783-540-409,Evangelos ,Jung,40.0,Lodz,Poland,Evangelos .Jung@email.com,,0,Adult,CC3
54-543-836-132,Gudrun,Spieker,48.0,Prague,Czech_Republic,Gudrun.Spieker@email.com,,1,Adult,CC3
57-572-242-726,Maximilian,Eckart,20.0,Milan,Italy,Maximilian.Eckart@email.com,,1,Adult,CC1
54-549-484-855,Burkhardt ,Hey,50.0,London,United_Kingdom,Burkhardt .Hey@email.com,,1,Adult,CC3
17-175-586-709,Hanife,Popp,60.0,Bratislava,Slovakia,Hanife.Popp@email.com,,0,Adult,CC1
33-336-112-720,Liliana,Hänsch,51.0,Munich,Germany,Liliana.Hänsch@email.com,,1,Adult,CC2
29-296-620-220,Sylvie,Spiekermann,29.0,Bochum,Germany,Sylvie.Spiekermann@email.com,,0,Adult,CC2
43-439-460-654,Eleonore,Georgi,24.0,Brussels,Belgium,Eleonore.Georgi@email.com,,0,Adult,CC1
19-198-189-934,Hans-Gerhard ,Rühl,51.0,Amsterdam,Netherlands,Hans-Gerhard .Rühl@email.com,,1,Adult,CC1
23-238-251-430,Natalia,Köppl,29.0,Lisbon,Portugal,Natalia.Köppl@email.com,,1,Adult,CC1
22-228-331-107,Isabella,Eichinger,33.0,Malaga,Spain,Isabella.Eichinger@email.com,,1,Adult,CC2
51-516-240-602,Tobias ,Bartz,66.0,Donetsk,Ukraine,Tobias .Bartz@email.com,,1,Older Adult,CC1
86-860-566-436,Hans-Heinrich ,Gerken,25.0,Leicester,United_Kingdom,Hans-Heinrich .Gerken@email.com,,0,Adult,CC2
59-590-463-607,Mehdi ,Rapp,37.0,Warsaw,Poland,Mehdi .Rapp@email.com,,0,Adult,CC2
76-760-680-130,Gudrun,Ehrich,48.0,San Jose,United_States,Gudrun.Ehrich@email.com,,1,Adult,CC2
57-572-462-703,Hans-Jürgen ,Scheele,17.0,Paris,France,Hans-Jürgen .Scheele@email.com,,1,Adolescent,CC1
62-620-515-958,Jost ,Baumgärtner,45.0,Dresden,Germany,Jost .Baumgärtner@email.com,,0,Adult,CC2
49-495-725-645,Xenia,Rolf,16.0,Dublin,Ireland,Xenia.Rolf@email.com,,0,Adolescent,CC3
55-554-506-898,Hakan ,Schober,48.0,Athens,Greece,Hakan .Schober@email.com,,1,Adult,CC2
58-589-731-222,Veronique,Hübner,64.0,Odessa,Ukraine,Veronique.Hübner@email.com,,1,Adult,CC3
85-859-643-265,Arnulf ,Friedemann,27.0,The Hague,Netherlands,Arnulf .Friedemann@email.com,,1,Adult,CC1
18-185-107-257,Ingeburg,Neumeister,43.0,Las Vegas,United_States,Ingeburg.Neumeister@email.com,,1,Adult,CC2
31-317-261-978,Henner ,Griebel,15.0,Houston,United_States,Henner .Griebel@email.com,,1,Adolescent,CC1
53-533-617-836,Jessica,Eggert,16.0,Warsaw,Poland,Jessica.Eggert@email.com,,1,Adolescent,CC3
16-169-835-518,Ehrhard ,Heim,33.0,Rome,Italy,Ehrhard .Heim@email.com,,0,Adult,CC1
53-535-306-892,Gerhild,Altmann,36.0,Manchester,United_Kingdom,Gerhild.Altmann@email.com,,1,Adult,CC2
49-496-176-422,Heike,Felber,55.0,Oslo,Norway,Heike.Felber@email.com,,0,Adult,CC2
38-384-305-548,Ruben ,Zeitler,35.0,Dresden,Germany,Ruben .Zeitler@email.com,,1,Adult,CC2
40-402-627-220,Nils,Spörl,43.0,Zaragoza,Spain,Nils.Spörl@email.com,,1,Adult,CC1
98-984-798-810,Stanislaus ,Findeisen,36.0,Poznan,Poland,Stanislaus .Findeisen@email.com,,1,Adult,CC3
56-563-642-195,Helmut,Aschenbrenner,18.0,Skopje,North_Macedonia,Helmut.Aschenbrenner@email.com,,1,Adult,CC2
86-860-634-902,Silja,Ruß,19.0,Glasgow,United_Kingdom,Silja.Ruß@email.com,,0,Adult,CC3
81-811-405-232,Albertine,Roos,37.0,Brussels,Belgium,Albertine.Roos@email.com,,1,Adult,CC1
53-530-982-653,Franziska,Tempel,57.0,Wroclaw,Poland,Franziska.Tempel@email.com,,1,Adult,CC3
10-105-705-438,Undine,Weiss,38.0,Dnipro,Ukraine,Undine.Weiss@email.com,,0,Adult,CC1
36-364-240-476,Helene,Sohn,42.0,Seattle,United_States,Helene.Sohn@email.com,,1,Adult,CC3
88-880-914-785,Ottomar ,Utz,50.0,Las Palmas de Gran Canaria,Spian,Ottomar .Utz@email.com,,0,Adult,CC1
67-672-296-188,Annamaria,Tappe,27.0,Kharkiv,Ukraine,Annamaria.Tappe@email.com,,1,Adult,CC2
67-674-631-545,Lilija,Jakob,46.0,Edinburgh,United_Kingdom,Lilija.Jakob@email.com,,0,Adult,CC1
70-702-837-336,Sonja,Scheibel,45.0,Phoenix,United_States,Sonja.Scheibel@email.com,,0,Adult,CC2
23-238-350-829,Siegfried ,Matthies,40.0,Sevilla,Spain,Siegfried .Matthies@email.com,,1,Adult,CC3
46-466-907-766,Henrike,Schindler,38.0,Sarajevo,Bosnia_and_Herzegovina,Henrike.Schindler@email.com,,0,Adult,CC1
90-909-934-452,Almuth,Kling,69.0,Stockholm,Sweden,Almuth.Kling@email.com,,1,Older Adult,CC2
73-733-248-110,Otto,Liebscher,23.0,Milan,Italy,Otto.Liebscher@email.com,,0,Adult,CC1
78-787-583-388,Georgia,Peter,27.0,Sevastopol,Ukraine,Georgia.Peter@email.com,,1,Adult,CC2
17-170-444-780,Angela,Abels,32.0,Detroit,United_States,Angela.Abels@email.com,,1,Adult,CC2
18-182-796-975,Janet,Reimers,51.0,Gomel,Belarus,Janet.Reimers@email.com,,1,Adult,CC3
27-279-624-480,Susanne,Feist,25.0,Dublin,Ireland,Susanne.Feist@email.com,,0,Adult,CC3
54-544-429-617,Augusta,Sippel,34.0,Palma,Spain,Augusta.Sippel@email.com,,0,Adult,CC1
78-782-683-418,Luis ,Auer,31.0,Washington,United_States,Luis .Auer@email.com,,0,Adult,CC1
98-981-341-693,Christoph,Bielefeld,45.0,Boston,United_States,Christoph.Bielefeld@email.com,,1,Adult,CC2
75-755-339-163,Ricarda,Ziegler,19.0,Sofia,Bulgaria,Ricarda.Ziegler@email.com,,0,Adult,CC1
76-760-372-148,Abbas ,Stenzel,30.0,Zaragoza,Spain,Abbas .Stenzel@email.com,,0,Adult,CC2
27-279-559-316,Jennifer,Wiegel,29.0,Lodz,Poland,Jennifer.Wiegel@email.com,,1,Adult,CC1
53-537-112-624,Gerolf ,Speicher,46.0,Columbus,United_States,Gerolf .Speicher@email.com,,1,Adult,CC1
61-610-508-802,Matteo ,Liebscher,34.0,Paris,France,Matteo .Liebscher@email.com,,0,Adult,CC2
52-524-296-578,Marleen,Peukert,36.0,Gomel,Belarus,Marleen.Peukert@email.com,,0,Adult,CC2
11-111-882-787,Irmgard,Balzer,23.0,Donetsk,Ukraine,Irmgard.Balzer@email.com,,0,Adult,CC1
94-943-276-560,Falk ,Kloss,26.0,Tallinn,Estonia,Falk .Kloss@email.com,,1,Adult,CC1
52-521-797-614,Madeleine,Kirchner,60.0,Duisburg,Germany,Madeleine.Kirchner@email.com,,0,Adult,CC3
82-823-543-677,Johanne,Stengel,57.0,Goeteborg,Sweden,Johanne.Stengel@email.com,,0,Adult,CC3
46-469-927-447,Gisela,Rauer,64.0,Kyiv,Ukraine,Gisela.Rauer@email.com,,1,Adult,CC2
57-575-447-525,Natascha,Strunk,28.0,Denver,United_States,Natascha.Strunk@email.com,,1,Adult,CC3
23-238-382-912,Augustin ,Dorsch,28.0,Kryvyi Rih,Ukraine,Augustin .Dorsch@email.com,,1,Adult,CC3
16-162-212-875,Ellinor,Groll,41.0,Duesseldorf,Germany,Ellinor.Groll@email.com,,0,Adult,CC1
23-235-901-856,Maria,Oestreich,44.0,Bratislava,Slovakia,Maria.Oestreich@email.com,,0,Adult,CC3
67-673-583-346,Alfons ,May,57.0,Gomel,Belarus,Alfons .May@email.com,,1,Adult,CC1
10-109-450-243,Thoralf ,Merkel,50.0,Skopje,North_Macedonia,Thoralf .Merkel@email.com,,0,Adult,CC1
65-657-607-318,Jovan ,Stange,39.0,Lyon,France,Jovan .Stange@email.com,,1,Adult,CC3
71-711-520-862,Gunda,Reichert,49.0,Valencia,Spain,Gunda.Reichert@email.com,,0,Adult,CC2
28-285-776-186,Antoinette,Gericke,57.0,San Jose,United_States,Antoinette.Gericke@email.com,,0,Adult,CC2
34-340-180-346,Marion,Helfrich,17.0,Boston,United_States,Marion.Helfrich@email.com,,1,Adolescent,CC2
61-610-699-376,Ella,Zinn,33.0,Donetsk,Ukraine,Ella.Zinn@email.com,,1,Adult,CC2
90-906-210-806,Yvette,Klostermann,53.0,Fort Worth,United_States,Yvette.Klostermann@email.com,,1,Adult,CC1
73-733-245-854,Florian,Lüders,21.0,Birmingham,United_Kingdom,Florian.Lüders@email.com,,1,Adult,CC2
27-279-887-533,Bert ,Grothe,27.0,Bochum,Germany,Bert .Grothe@email.com,,0,Adult,CC1
22-227-395-502,Kristina,Krone,26.0,Riga,Latvia,Kristina.Krone@email.com,,1,Adult,CC1
30-308-144-663,Hannes ,Radtke,18.0,Frankfurt am Main,Germany,Hannes .Radtke@email.com,,1,Adult,CC1
27-271-983-899,Lorenz ,Wilczek,60.0,San Diego,United_States,Lorenz .Wilczek@email.com,,0,Adult,CC1
94-949-204-699,Marika,Lieder,35.0,Liverpool,United_Kingdom,Marika.Lieder@email.com,,0,Adult,CC2
53-532-233-984,Andrea,Kollmann,30.0,Duesseldorf,Germany,Andrea.Kollmann@email.com,,0,Adult,CC1
32-327-290-374,Isabel,Hafner,48.0,Rotterdam,Netherlands,Isabel.Hafner@email.com,,0,Adult,CC2
84-846-993-950,Hans-Jochen ,Feldhaus,25.0,Lyon,France,Hans-Jochen .Feldhaus@email.com,,1,Adult,CC3
71-714-638-285,Meinrad ,Olschewski,18.0,Madrid,Spain,Meinrad .Olschewski@email.com,,0,Adult,CC2
98-980-399-251,Raymund ,Schreck,17.0,Sarajevo,Bosnia_and_Herzegovina,Raymund .Schreck@email.com,,0,Adolescent,CC3
49-496-696-166,Dan ,Michel,30.0,Khmelnytskyi,Ukraine,Dan .Michel@email.com,,0,Adult,CC2
41-415-878-748,Stephen ,Raschke,19.0,Barcelona,Spain,Stephen .Raschke@email.com,,1,Adult,CC2
86-864-996-389,Elisabeth,Lamm,22.0,Luhansk,Ukraine,Elisabeth.Lamm@email.com,,1,Adult,CC1
89-899-347-183,Betti,Gödecke,20.0,Oslo,Norway,Betti.Gödecke@email.com,,0,Adult,CC1
95-958-510-933,Annegret,Kuntz,33.0,Goeteborg,Sweden,Annegret.Kuntz@email.com,,0,Adult,CC2
36-365-740-782,Sinaida,Mielke,39.0,Phoenix,United_States,Sinaida.Mielke@email.com,,1,Adult,CC2
84-848-868-414,Corina,Hofmeister,54.0,Barcelona,Spain,Corina.Hofmeister@email.com,,1,Adult,CC1
10-108-846-676,Johann ,Fischer,39.0,The Hague,Netherlands,Johann .Fischer@email.com,,0,Adult,CC2
44-444-158-166,Malte ,Saathoff,32.0,Wandsbek,Germany,Malte .Saathoff@email.com,,0,Adult,CC3
13-138-397-646,Hildegunde,Bergen,44.0,Lyon,France,Hildegunde.Bergen@email.com,,0,Adult,CC3
43-433-186-269,Anna-Luise,Kunath,29.0,Athens,Greece,Anna-Luise.Kunath@email.com,,1,Adult,CC1
34-341-371-168,Kurt,Scheid,33.0,New York,United_States,Kurt.Scheid@email.com,,1,Adult,CC3
57-570-968-783,Wilhelm,Biermann,16.0,Dnipro,Ukraine,Wilhelm.Biermann@email.com,,0,Adolescent,CC3
91-917-521-326,Daria,Toth,29.0,Palma,Spain,Daria.Toth@email.com,,1,Adult,CC2
66-664-995-530,Ayten,Pape,27.0,Sevastopol,Ukraine,Ayten.Pape@email.com,,1,Adult,CC1
94-945-161-567,Gert ,Seiffert,39.0,Sheffield,United_Kingdom,Gert .Seiffert@email.com,,1,Adult,CC2
70-708-187-206,Justus ,Blanke,48.0,Philadelphia,United_States,Justus .Blanke@email.com,,0,Adult,CC2
10-106-823-234,Magrit,Lesch,55.0,Bucharest,Romania,Magrit.Lesch@email.com,,0,Adult,CC3
83-837-319-990,Osman ,Mahr,47.0,Dublin,Ireland,Osman .Mahr@email.com,,1,Adult,CC3
90-904-789-686,Cosimo ,Barz,33.0,Lyon,France,Cosimo .Barz@email.com,,1,Adult,CC1
60-605-108-465,Wilfriede,Tiedemann,28.0,Duesseldorf,Germany,Wilfriede.Tiedemann@email.com,,0,Adult,CC2
90-908-929-998,Janine,Blau,35.0,Vilnius,Lithuania,Janine.Blau@email.com,,1,Adult,CC3
42-420-604-270,Karlheinz ,Klos,17.0,Murcia,Spain,Karlheinz .Klos@email.com,,1,Adolescent,CC3
61-610-651-181,Valerie,Weirich,53.0,Duisburg,Germany,Valerie.Weirich@email.com,,0,Adult,CC1
34-349-130-871,Gottfried ,Eger,39.0,Madrid,Spain,Gottfried .Eger@email.com,,1,Adult,CC2
48-484-979-879,Gunda,Scheffer,55.0,Lyon,France,Gunda.Scheffer@email.com,,0,Adult,CC3
48-480-440-726,Hartmuth ,Böhler,20.0,Lodz,Poland,Hartmuth .Böhler@email.com,,1,Adult,CC3
29-299-129-438,Katarzyna,Mahler,38.0,Indianapolis,United_States,Katarzyna.Mahler@email.com,,1,Adult,CC3
11-119-791-687,Daria,Röhrig,45.0,Belgrade,Serbia,Daria.Röhrig@email.com,,1,Adult,CC2
96-963-851-241,Karl-Wilhelm ,Bender,38.0,Copenhagen,Denmark,Karl-Wilhelm .Bender@email.com,,1,Adult,CC1
36-362-178-966,Nikolas ,Köllner,28.0,Nottingham,Unitde_Kingdom,Nikolas .Köllner@email.com,,1,Adult,CC3
92-920-276-668,Raimund ,Rumpf,29.0,Stuttgart,Germany,Raimund .Rumpf@email.com,,0,Adult,CC2
21-213-279-531,Karsten ,Harms,58.0,Nashville-Davidson,United_States,Karsten .Harms@email.com,,0,Adult,CC2
94-940-670-443,Ehrentraud,Böckmann,23.0,Frankfurt am Main,Germany,Ehrentraud.Böckmann@email.com,,1,Adult,CC3
12-126-991-534,Ahmet ,Rommel,45.0,Nuernberg,Germany,Ahmet .Rommel@email.com,,1,Adult,CC3
25-254-764-978,Josip ,Abele,47.0,Krakow,Poland,Josip .Abele@email.com,,1,Adult,CC2
56-564-485-706,Gloria,Helbing,35.0,Minsk,Belarus,Gloria.Helbing@email.com,,1,Adult,CC2
45-453-357-546,Leonhard ,Kuschel,37.0,Essen,Germany,Leonhard .Kuschel@email.com,,0,Adult,CC3
61-619-530-902,Hülya,Liedtke,57.0,Lyon,France,Hülya.Liedtke@email.com,,1,Adult,CC3
75-753-821-690,Elfriede,Dorsch,24.0,Hamburg,Germany,Elfriede.Dorsch@email.com,,1,Adult,CC3
48-486-190-938,Dierk ,Strohmeier,57.0,Poznan,Poland,Dierk .Strohmeier@email.com,,1,Adult,CC3
99-995-815-359,Diethard ,Rohrer,43.0,Oklahoma City,United_States,Diethard .Rohrer@email.com,,0,Adult,CC1
15-151-633-963,Anna-Lena,Meuser,50.0,Rotterdam,Netherlands,Anna-Lena.Meuser@email.com,,0,Adult,CC1
31-311-261-240,Sina,Bätz,18.0,Zaporizhia,Ukraine,Sina.Bätz@email.com,,0,Adult,CC3
81-810-236-395,Gretchen,Haufe,33.0,Vienna,Austria,Gretchen.Haufe@email.com,,1,Adult,CC2
90-900-111-787,Ali ,Klug,38.0,Chisinau,Moldova,Ali .Klug@email.com,,1,Adult,CC3
59-593-553-958,Annemarie,Kratz,19.0,Paris,France,Annemarie.Kratz@email.com,,0,Adult,CC2
20-204-256-640,Ali ,Krebs,42.0,Bremen,Germany,Ali .Krebs@email.com,,0,Adult,CC1
51-511-284-412,Irmtraut,Leitner,50.0,Dnipro,Ukraine,Irmtraut.Leitner@email.com,,0,Adult,CC1
64-649-194-984,Balthasar ,Staab,23.0,Leicester,United_Kingdom,Balthasar .Staab@email.com,,1,Adult,CC1
83-834-245-167,Fernando ,Eich,27.0,Kyiv,Ukraine,Fernando .Eich@email.com,,1,Adult,CC1
20-201-874-315,Sandor ,Gerke,45.0,Duesseldorf,Germany,Sandor .Gerke@email.com,,0,Adult,CC3
